smiles,iupac_name,is_toxic
C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(Cl)cn3)cs2)CO1,"N-[2-[(4aR,6S,8aR)-2-amino-6-methyl-4a,5,6,8-tetrahydro-4H-pyrano[3,4-d][1,3]thiazin-8a-yl]-1,3-thiazol-4-yl]-5-chloropyridine-2-carboxamide",1
Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nnc1-c1ccncc1,"5-[3-[(4-methyl-5-pyridin-4-yl-1,2,4-triazol-3-yl)sulfanyl]propyl]-1-[4-(trifluoromethyl)phenyl]-2,3,3a,4,6,6a-hexahydropyrrolo[2,3-c]pyrrole",1
COc1ccc(C2CN(CCCc3ccc(OC)c(OC)c3)CC2CNC(=O)c2cccc(Cl)c2)cc1,"3-chloro-N-[[1-[3-(3,4-dimethoxyphenyl)propyl]-4-(4-methoxyphenyl)pyrrolidin-3-yl]methyl]benzamide",1
O=S(=O)(NCCN1CC2CN(CCc3ccc(F)cc3)CC(C1)O2)c1ccc(F)cc1,"4-fluoro-N-[2-[7-[2-(4-fluorophenyl)ethyl]-9-oxa-3,7-diazabicyclo[3.3.1]nonan-3-yl]ethyl]benzenesulfonamide",0
COCc1c(Cl)ccc2c1CCC2c1ncc[nH]1,"2-[5-chloro-4-(methoxymethyl)-2,3-dihydro-1H-inden-1-yl]-1H-imidazole",0
Cc1cc2c(F)c(Oc3ncnn4cc(OCC(C)O)c(C)c34)ccc2[nH]1,"1-[4-[(4-fluoro-2-methyl-1H-indol-5-yl)oxy]-5-methylpyrrolo[2,1-f][1,2,4]triazin-6-yl]oxypropan-2-ol",0
Cc1nc2ccccc2c(=O)n1-c1ccc(OC2CCN(C3CC3)CC2)cc1,3-[4-(1-cyclopropylpiperidin-4-yl)oxyphenyl]-2-methylquinazolin-4-one,0
COC1COCCC1N[C@@H]1C[C@H]2C[C@@H](OC)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,"[(2R,3aS,5R,6aS)-2-methoxy-5-[(3-methoxyoxan-4-yl)amino]-2,3,4,5,6,6a-hexahydro-1H-pentalen-3a-yl]-[3-(trifluoromethyl)-7,8-dihydro-5H-1,6-naphthyridin-6-yl]methanone",0
CC(C)S(=O)(=O)N[C@H]1CN(C)C[C@@H]1c1ccc(-c2cccc(NS(C)(=O)=O)c2)cc1,"N-[(3R,4S)-4-[4-[3-(methanesulfonamido)phenyl]phenyl]-1-methylpyrrolidin-3-yl]propane-2-sulfonamide",0
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN(C2CCC(c3cnccn3)CC2)C1,N-[2-oxo-2-[[1-(4-pyrazin-2-ylcyclohexyl)azetidin-3-yl]amino]ethyl]-3-(trifluoromethyl)benzamide,1
Cn1cc(Cn2cc(-c3ccc(Cl)c(OC(F)F)c3)cn2)cn1,4-[4-chloro-3-(difluoromethoxy)phenyl]-1-[(1-methylpyrazol-4-yl)methyl]pyrazole,0
CC(C)N(C)[C@@H]1CC[C@H](N2CC[C@H](NC(=O)c3cccc(C(F)(F)F)c3)C2=O)[C@H](CS(C)(=O)=O)C1,"N-[1-[(1S,2R,4R)-4-[methyl(propan-2-yl)amino]-2-(methylsulfonylmethyl)cyclohexyl]-2-oxopyrrolidin-3-yl]-3-(trifluoromethyl)benzamide",0
CS(=O)(=O)c1ccc(-c2cnn3ccc(-c4cccc(S(=O)(=O)C5CC5)c4)cc23)cc1,"5-(3-cyclopropylsulfonylphenyl)-3-(4-methylsulfonylphenyl)pyrazolo[1,5-a]pyridine",1
O=C(c1ccccc1C(F)(F)F)N(C1CCC1)[C@H]1CCNC1,N-cyclobutyl-N-[(3S)-pyrrolidin-3-yl]-2-(trifluoromethyl)benzamide,0
c1cnc(Nc2nc3c(s2)CCCc2[nH]ncc2-3)nc1,"N-pyrimidin-2-yl-5-thia-3,11,12-triazatricyclo[8.3.0.02,6]trideca-1(10),2(6),3,12-tetraen-4-amine",0
CN(C(=O)Cc1ccc(-n2cnnn2)cc1)[C@@H]1CCN(Cc2ccc(C(F)(F)F)cc2)C[C@@H]1F,"N-[(3S,4R)-3-fluoro-1-[[4-(trifluoromethyl)phenyl]methyl]piperidin-4-yl]-N-methyl-2-[4-(tetrazol-1-yl)phenyl]acetamide",1
Nc1ccnc(N2CCC(NC(=O)c3ccccn3)(c3ccccc3)CC2)c1,N-[1-(4-amino-2-pyridinyl)-4-phenylpiperidin-4-yl]pyridine-2-carboxamide,1
Cn1cnc(C(=O)N(Cc2ccc(F)c(Cl)c2)CC2C3CNCC32)c1,N-(3-azabicyclo[3.1.0]hexan-6-ylmethyl)-N-[(3-chloro-4-fluorophenyl)methyl]-1-methylimidazole-4-carboxamide,0
Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(C(=O)C(C)O)CC4)cc3)n2)n1C(C)C,2-hydroxy-1-[4-[4-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]piperazin-1-yl]propan-1-one,0
Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4nc(C)c(C)n4-5)CC3)cccc2n1,"1,2-dimethyl-6-[2-[4-(2-methylquinolin-5-yl)piperazin-1-yl]ethyl]-4H-imidazo[2,1-c][1,4]benzoxazine",1
C[S+]([O-])Cc1ccc(C(=O)Nc2nccnc2C(=O)NCC2CCC2)c2ccccc12,N-(cyclobutylmethyl)-3-[[4-(methylsulfinylmethyl)naphthalene-1-carbonyl]amino]pyrazine-2-carboxamide,0
CCCCCCCN(CC)C/C=C/CCc1ccc(Cl)cc1,N-[(E)-5-(4-chlorophenyl)pent-2-enyl]-N-ethylheptan-1-amine,1
N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,"N-[4-[1-amino-2-oxo-2-(1,3-thiazolidin-3-yl)ethyl]cyclohexyl]-3,4-difluorobenzamide",1
CCCOCCn1c(=O)c(N2CCN(C[C@@H](C)O)CC2)nc2cnc(-c3ccc(OC)nc3)cc21,"3-[4-[(2R)-2-hydroxypropyl]piperazin-1-yl]-7-(6-methoxy-3-pyridinyl)-1-(2-propoxyethyl)pyrido[3,4-b]pyrazin-2-one",1
O=C(Nc1ccc(-c2nnc(NCCCN3CCCOCC3)o2)cc1)c1ccccc1F,"2-fluoro-N-[4-[5-[3-(1,4-oxazepan-4-yl)propylamino]-1,3,4-oxadiazol-2-yl]phenyl]benzamide",0
CNC(=O)c1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCC4(CCNCC4)C3)cc2)cc1,N-hydroxy-3-[4-[4-(methylcarbamoyl)phenoxy]phenyl]sulfonyl-8-azaspiro[4.5]decane-3-carboxamide,0
Cc1ccc2c(N3CCN(CCCc4cccc5c4OCC(=O)N5)CC3)cccc2n1,"8-[3-[4-(2-methylquinolin-5-yl)piperazin-1-yl]propyl]-4H-1,4-benzoxazin-3-one",1
Nc1ccccc1NC(=O)c1ccc(N2CCC3(CC2)CNc2ccccc23)nc1,"N-(2-aminophenyl)-6-spiro[1,2-dihydroindole-3,4'-piperidine]-1'-ylpyridine-3-carboxamide",0
CNC(=O)c1c(NCC2CCC3(CC2)OCCO3)nc(C#N)nc1OCC1CCN(C)CC1,"2-cyano-4-(1,4-dioxaspiro[4.5]decan-8-ylmethylamino)-N-methyl-6-[(1-methylpiperidin-4-yl)methoxy]pyrimidine-5-carboxamide",1
Cc1cc(-n2cnnn2)ncc1[C@@H](C)C(=O)N1CCN(CCc2ccc3c(c2C)COC3=O)CC1,4-methyl-5-[2-[4-[2-[4-methyl-6-(tetrazol-1-yl)-3-pyridinyl]propanoyl]piperazin-1-yl]ethyl]-3H-2-benzofuran-1-one,0
Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2cccc(F)c2)CCN(C(=O)c2cc(S(N)(=O)=O)ccc2Cl)CC1,4-chloro-3-[4-(3-fluorophenyl)-4-[2-[3-(2-methylbenzimidazol-1-yl)-8-azabicyclo[3.2.1]octan-8-yl]ethyl]piperidine-1-carbonyl]benzenesulfonamide,0
COCC(O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C,"1-[4-[(4-fluoro-2-methyl-1H-indol-5-yl)oxy]-5-methylpyrrolo[5,1-f][1,2,4]triazin-6-yl]oxy-3-methoxypropan-2-ol",0
Cc1cc2ncc(C(=O)N3CCC([C@H](N)Cc4cc(F)c(F)cc4F)CC3)c(C)n2n1,"[4-[(1R)-1-amino-2-(2,4,5-trifluorophenyl)ethyl]piperidin-1-yl]-(2,7-dimethylpyrazolo[1,5-a]pyrimidin-6-yl)methanone",0
O[C@@H](c1cccnc1-c1cc(Cl)cc(Cl)c1)C(c1cccnc1)c1cccnc1,"(1R)-1-[2-(3,5-dichlorophenyl)pyridin-3-yl]-2,2-di(pyridin-3-yl)ethanol",0
CCCCc1cc(OC2CCN(CCCCS(=O)(=O)C(C)(C)C)CC2)c2ncccc2c1,6-butyl-8-[1-(4-tert-butylsulfonylbutyl)piperidin-4-yl]oxyquinoline,1
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc3nc[nH]c3c2)n1,4-[2-(3H-benzimidazol-5-yl)-6-(methylsulfonylmethyl)pyrimidin-4-yl]morpholine,0
O=C(O)C(c1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,"2-[4-[[4-(3,4-dichlorophenoxy)piperidin-1-yl]methyl]piperidin-1-yl]-2-phenylacetic acid",0
COc1ccc2c(c1)S(=O)(=O)C(C)C(c1ccc(OCCCN3CCCC3)cc1)O2,"6-methoxy-3-methyl-2-[4-(3-pyrrolidin-1-ylpropoxy)phenyl]-2,3-dihydro-1,4lambda6-benzoxathiine 4,4-dioxide",1
CC(=O)NCCc1ccccc1-c1onc([C@H]2CNCC[C@]2(O)c2ccc(F)c(F)c2)c1C(C)=O,"N-[2-[2-[4-acetyl-3-[(3R,4R)-4-(3,4-difluorophenyl)-4-hydroxypiperidin-3-yl]-1,2-oxazol-5-yl]phenyl]ethyl]acetamide",0
CC(C)(O)c1ccc(C#Cc2cccc(-n3cc(C(=O)NC4CC4)c(=O)c4cccnc43)c2)c[n+]1[O-],"N-cyclopropyl-1-[3-[2-[6-(2-hydroxypropan-2-yl)-1-oxidopyridin-1-ium-3-yl]ethynyl]phenyl]-4-oxo-1,8-naphthyridine-3-carboxamide",0
CN1CCN(C(=O)c2ccc(-c3cnc(N)c(-c4ccc(C(F)(F)F)nc4)c3)cc2)CC1,[4-[6-amino-5-[6-(trifluoromethyl)-3-pyridinyl]-3-pyridinyl]phenyl]-(4-methylpiperazin-1-yl)methanone,1
CCCCN(CC)CC#CCCc1ccc(Cl)cc1,N-butyl-5-(4-chlorophenyl)-N-ethylpent-2-yn-1-amine,1
COc1cc(N2C(=O)N(c3ccc(-c4ccc5cn[nH]c5c4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,"3-[4-(1H-indazol-6-yl)phenyl]-1-(6-methoxypyrimidin-4-yl)-8-[(3-methyl-2-pyridinyl)methyl]-1,3,8-triazaspiro[4.5]decane-2,4-dione",1
N#Cc1cnc(Nc2cc(N3CCC(N)CC3)ncn2)s1,"2-[[6-(4-aminopiperidin-1-yl)pyrimidin-4-yl]amino]-1,3-thiazole-5-carbonitrile",1
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CC(N2CCS(=O)(=O)CC2)C1,"3-(1,1-dioxo-1,4-thiazinan-4-yl)-N-[1-[[1-[4-(trifluoromethyl)phenyl]pyrrol-3-yl]methyl]piperidin-4-yl]azetidine-1-carboxamide",0
CCn1c([C@@H](C)NS(=O)(=O)c2ccc(C#N)nc2)nc2cnc(C3CC3)cc21,"6-cyano-N-[(1R)-1-(6-cyclopropyl-1-ethylimidazo[4,5-c]pyridin-2-yl)ethyl]pyridine-3-sulfonamide",0
O=C(O)c1ccc(NC(=O)[C@H](C2CCCCC2)n2c(-c3ccc(Cl)cc3)nc3cc(F)c(F)cc32)cc1,"4-[[2-[2-(4-chlorophenyl)-5,6-difluorobenzimidazol-1-yl]-2-cyclohexylacetyl]amino]benzoic acid",0
CC(C)N(CCc1c[nH]c2ccccc12)Cc1ccc(C=CC(=O)NO)cc1,N-hydroxy-3-[4-[[2-(1H-indol-3-yl)ethyl-propan-2-ylamino]methyl]phenyl]prop-2-enamide,1
Cc1cc(C(=O)Nc2ccc(C(=N)N3CCCC3)cc2)n(-c2cc3ccccc3cc2C(=O)O)n1,3-[3-methyl-5-[[4-(pyrrolidine-1-carboximidoyl)phenyl]carbamoyl]pyrazol-1-yl]naphthalene-2-carboxylic acid,0
Cc1ccc(F)cc1C(C)(C)C[C@@](O)(Cc1cc2ncncc2[nH]1)C(F)(F)F,"(2R)-1,1,1-trifluoro-4-(5-fluoro-2-methylphenyl)-4-methyl-2-(5H-pyrrolo[3,2-d]pyrimidin-6-ylmethyl)pentan-2-ol",1
c1ccc(-c2[nH]c3ccccc3c2C2CCCNC2)cc1,2-phenyl-3-piperidin-3-yl-1H-indole,1
Cc1cc([C@]2(O)CC[C@@H](NC(=O)CCc3ccccc3)CC2)ccc1O,"(5s,9s)-N-[4-hydroxy-4-(4-hydroxy-3-methylphenyl)cyclohexyl]-3-phenylpropanamide",0
CN(CCN1CC2CN(Cc3ccc(C#N)cc3F)CC(C1)O2)S(=O)(=O)c1ccc(C#N)cc1,"4-cyano-N-[2-[7-[(4-cyano-2-fluorophenyl)methyl]-9-oxa-3,7-diazabicyclo[3.3.1]nonan-3-yl]ethyl]-N-methylbenzenesulfonamide",0
COc1ccc(CC[NH2+]CCC[C@@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,"[(4S)-4-cyano-4-(3,4-dimethoxyphenyl)-5-methylhexyl]-[2-(3,4-dimethoxyphenyl)ethyl]azanium",1
CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ccncc12,"1-(4-benzoyl-2-methylpiperazin-1-yl)-2-(1H-pyrrolo[3,2-c]pyridin-3-yl)ethane-1,2-dione",0
CCN(CC)Cc1csc(-c2cn(CC3CCOCC3)c3c(F)cccc23)n1,"N-ethyl-N-[[2-[7-fluoro-1-(oxan-4-ylmethyl)indol-3-yl]-1,3-thiazol-4-yl]methyl]ethanamine",1
Cn1c(SCCCN2CC3CCN(c4ccc(OC(F)(F)F)cc4)C3C2)nnc1-c1cnccn1,"5-[3-[(4-methyl-5-pyrazin-2-yl-1,2,4-triazol-3-yl)sulfanyl]propyl]-1-[4-(trifluoromethoxy)phenyl]-2,3,3a,4,6,6a-hexahydropyrrolo[2,3-c]pyrrole",1
CC1(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCN([C@]2(c3ccccc3)CC[C@@H](N3CCN(c4ccccc4Cl)C(=O)C3)CC2)C1=O,"(20r,29r)-4-[4-[3-[3,5-bis(trifluoromethyl)phenyl]-3-methyl-2-oxopyrrolidin-1-yl]-4-phenylcyclohexyl]-1-(2-chlorophenyl)piperazin-2-one",1
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](C#N)CC1,"4-[4-[(1R)-1-hydroxyethyl]-3,5,8,10-tetrazatricyclo[7.3.0.02,6]dodeca-1,4,6,8,11-pentaen-3-yl]cyclohexane-1-carbonitrile",0
O=C(Nc1ccc(-c2nnc(NCCCN3CCC(F)(F)CC3)o2)cc1)c1ccccc1F,"N-[4-[5-[3-(4,4-difluoropiperidin-1-yl)propylamino]-1,3,4-oxadiazol-2-yl]phenyl]-2-fluorobenzamide",0
CC(=O)N1CCC(n2cc(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c(C)n2)CC1,"1-[4-[4-[(5-chloro-4-pyrazolo[1,5-a]pyridin-3-ylpyrimidin-2-yl)amino]-3-methylpyrazol-1-yl]piperidin-1-yl]ethanone",1
CC1(C)CN2C(CSC(=NC3CCCCC3)NC3CCCCC3)=CSC2=N1,"(6,6-dimethyl-5H-imidazo[2,1-b][1,3]thiazol-3-yl)methyl N,N'-dicyclohexylcarbamimidothioate",0
Cc1ccc2c(N3CCN(CCc4ccc5c(c4)OCC(=O)N5C)CC3)cccc2n1,"4-methyl-7-[2-[4-(2-methylquinolin-5-yl)piperazin-1-yl]ethyl]-1,4-benzoxazin-3-one",1
CCCC(=O)N1CCC(CN2CC[C@H](NC(=O)c3cc(Cl)c(N)cc3OC)[C@H](OC)C2)CC1,"4-amino-N-[(3R,4S)-1-[(1-butanoylpiperidin-4-yl)methyl]-3-methoxypiperidin-4-yl]-5-chloro-2-methoxybenzamide",0
c1ccc2c(c1)CNC(CN1CCC3(CCc4ccccc43)CC1)C2,"1'-(1,2,3,4-tetrahydroisoquinolin-3-ylmethyl)spiro[1,2-dihydroindene-3,4'-piperidine]",1
O=C(Cn1cnc2ccccc2c1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1,"N-[4-[[(2S,5R)-5-[(R)-hydroxy(phenyl)methyl]pyrrolidin-2-yl]methyl]phenyl]-2-(4-oxoquinazolin-3-yl)acetamide",1
Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2cccc(S(=O)(=O)N(C)C)c2)CC1,"N,N-dimethyl-3-[4-[2-[3-(2-methylbenzimidazol-1-yl)-8-azabicyclo[3.2.1]octan-8-yl]ethyl]-4-phenylpiperidine-1-carbonyl]benzenesulfonamide",1
Cc1cc(N2CC[C@H](N3CCC[C@@H]3C)C2)ccc1NC(=O)C1CCOCC1,N-[2-methyl-4-[(3S)-3-[(2S)-2-methylpyrrolidin-1-yl]pyrrolidin-1-yl]phenyl]oxane-4-carboxamide,0
NC(=O)c1cnc(NC(C2CC2)C2CC2)c2c1[nH]c1cc(-c3cnc(N)cn3)ccc12,"7-(5-aminopyrazin-2-yl)-1-(dicyclopropylmethylamino)-5H-pyrido[4,3-b]indole-4-carboxamide",1
c1ccc(-c2nnc(CN3CCN(Cc4nc5ccccc5s4)CC3)o2)cc1,"2-[[4-(1,3-benzothiazol-2-ylmethyl)piperazin-1-yl]methyl]-5-phenyl-1,3,4-oxadiazole",0
N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,"(2S,4S)-1-[(3R)-3-amino-4-(2,4,5-trifluorophenyl)butanoyl]-4-fluoropyrrolidine-2-carbonitrile",0
COC(=O)C1C(O)CC2CCC1[N+]2C,methyl 3-hydroxy-8-methyl-8-azoniabicyclo[3.2.1]octane-2-carboxylate,0
O=C(Cn1ncccc1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1,"N-[4-[[(2S,5R)-5-[(R)-hydroxy(phenyl)methyl]pyrrolidin-2-yl]methyl]phenyl]-2-(6-oxopyridazin-1-yl)acetamide",0
Cc1c(-c2ccc3cc(CCN4CCC[C@H]4C)ccc3n2)cnn1-c1ccc(Cl)c(Cl)c1,"2-[1-(3,4-dichlorophenyl)-5-methylpyrazol-4-yl]-6-[2-[(2R)-2-methylpyrrolidin-1-yl]ethyl]quinoline",1
CN(C)CCNc1nc(-c2ccc(Cl)cc2Cl)c2c(n1)N(c1c(Cl)cccc1Cl)C(=O)NC2,"4-(2,4-dichlorophenyl)-8-(2,6-dichlorophenyl)-2-[2-(dimethylamino)ethylamino]-5,6-dihydropyrimido[4,5-d]pyrimidin-7-one",1
C[C@@H]1NC(c2ccc(=O)n(C(F)F)c2)=N[C@@]1(c1ccc(F)cc1)c1ccc(F)nc1,"1-(difluoromethyl)-5-[(4S,5S)-5-(4-fluorophenyl)-5-(6-fluoro-3-pyridinyl)-4-methyl-1,4-dihydroimidazol-2-yl]pyridin-2-one",1
NC(=O)Cc1ccc([C@H]2CC[C@@H](N3CC(NC(=O)CNc4n[nH]c5ccc(C(F)(F)F)cc45)C3)CC2)cc1,"(9s,12s)-2-[4-[4-[3-[[2-[[5-(trifluoromethyl)-1H-indazol-3-yl]amino]acetyl]amino]azetidin-1-yl]cyclohexyl]phenyl]acetamide",1
Cc1nc2ccccc2n1-c1ccc(C(=O)N(C)C2CCN(C(C)C)C2)cc1,N-methyl-4-(2-methylbenzimidazol-1-yl)-N-(1-propan-2-ylpyrrolidin-3-yl)benzamide,0
COc1ccc2c(c1)CCCC21CCN(CCCSc2nnc(-c3ocnc3C)n2C)C1,"5-[5-[3-(7-methoxyspiro[2,3-dihydro-1H-naphthalene-4,3'-pyrrolidine]-1'-yl)propylsulfanyl]-4-methyl-1,2,4-triazol-3-yl]-4-methyl-1,3-oxazole",1
COc1cc2c(cc1CCN1CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC1)COC2=O,6-methoxy-5-[2-[4-[2-[4-(tetrazol-1-yl)phenyl]acetyl]piperazin-1-yl]ethyl]-3H-2-benzofuran-1-one,1
CCc1oc(SCc2cc(N3CCOCC3)cc(NCC#N)n2)nc1C,"2-[[6-[(5-ethyl-4-methyl-1,3-oxazol-2-yl)sulfanylmethyl]-4-morpholin-4-yl-2-pyridinyl]amino]acetonitrile",1
Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CCC(c3cccc(F)c3)C3CCN(S(C)(=O)=O)CC3)C[C@H]2C1,"[(3aS,6aR)-2-[3-(3-fluorophenyl)-3-(1-methylsulfonylpiperidin-4-yl)propyl]-1,3,3a,4,6,6a-hexahydropyrrolo[3,4-c]pyrrol-5-yl]-(4,6-dimethylpyrimidin-5-yl)methanone",0
Cc1ccc([C@@H]2CN(C(=O)[C@H]3CC[C@H](CN)CC3)C[C@H]2c2ccc(C#N)cc2)cc1,"4-[(3R,4R)-1-[4-(aminomethyl)cyclohexanecarbonyl]-4-(4-methylphenyl)pyrrolidin-3-yl]benzonitrile",0
Cc1c(CNC2CCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,"N-[[5-(4-chlorophenyl)-1-(2,4-dichlorophenyl)-4-methylpyrazol-3-yl]methyl]cyclopentanamine",1
CC(c1ncccc1F)c1c(CCN(C)C)sc2ccccc12,"2-[3-[1-(3-fluoro-2-pyridinyl)ethyl]-1-benzothiophen-2-yl]-N,N-dimethylethanamine",1
NC(=O)Nc1cc(-c2cccc(F)c2)sc1C(=O)N[C@H]1CCCNC1,3-(carbamoylamino)-5-(3-fluorophenyl)-N-[(3S)-piperidin-3-yl]thiophene-2-carboxamide,0
Cc1cc(Cn2cc(CN(C(=O)C3CNCCC3(O)c3ccc(F)c(F)c3)C3CC3)c3c(F)cccc32)ccn1,"N-cyclopropyl-4-(3,4-difluorophenyl)-N-[[4-fluoro-1-[(2-methyl-4-pyridinyl)methyl]indol-3-yl]methyl]-4-hydroxypiperidine-3-carboxamide",1
CS(=O)(=O)N1Cc2ccc(C=CC(=O)NO)cc2C1,"N-hydroxy-3-(2-methylsulfonyl-1,3-dihydroisoindol-5-yl)prop-2-enamide",0
COc1ccc([C@@]23C[C@@H]2CN(CCCSc2nnc(-c4ocnc4C)n2C)C3)cc1,"5-[5-[3-[(1R,5S)-1-(4-methoxyphenyl)-3-azabicyclo[3.1.0]hexan-3-yl]propylsulfanyl]-4-methyl-1,2,4-triazol-3-yl]-4-methyl-1,3-oxazole",1
N#Cc1ccc(CCN2CCN(CCc3ccc4c(c3)COC4=O)CC2)cc1Br,2-bromo-4-[2-[4-[2-(1-oxo-3H-2-benzofuran-5-yl)ethyl]piperazin-1-yl]ethyl]benzonitrile,1
COc1ccc2ncc(F)c(CCC34CCC(NCc5nc6c(cc5F)OCC(=O)N6)(CC3)CO4)c2n1,"7-fluoro-6-[[[1-[2-(3-fluoro-6-methoxy-1,5-naphthyridin-4-yl)ethyl]-2-oxabicyclo[2.2.2]octan-4-yl]amino]methyl]-4H-pyrido[3,2-b][1,4]oxazin-3-one",1
Cc1nc(N)n(CC(O)c2ccc(Cl)cc2Cl)c1C,"2-(2-amino-4,5-dimethylimidazol-1-yl)-1-(2,4-dichlorophenyl)ethanol",0
CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2ccc(C(F)(F)F)cn2)CC1,N-methyl-2-[4-(tetrazol-1-yl)phenyl]-N-[1-[[5-(trifluoromethyl)-2-pyridinyl]methyl]piperidin-4-yl]acetamide,1
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCCOc5ccccc5)c4)n[nH]c2-3)CC1,"6-[(4-methylpiperazin-1-yl)methyl]-3-[5-(4-phenoxybut-1-ynyl)thiophen-3-yl]-1,4-dihydroindeno[2,1-d]pyrazole",1
O=C(O)c1ccccc1CN1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,"2-[[4-[[4-(3,4-dichlorophenoxy)piperidin-1-yl]methyl]piperidin-1-yl]methyl]benzoic acid",0
CN1CCN(Cc2ccc3c(c2)Cc2c-3n[nH]c2-c2csc(C#CCOc3cccnc3)c2)CC1,"6-[(4-methylpiperazin-1-yl)methyl]-3-[5-(3-pyridin-3-yloxyprop-1-ynyl)thiophen-3-yl]-1,4-dihydroindeno[2,1-d]pyrazole",1
CC(C)(O)c1ccc(-c2cccc(-n3cc(C(=O)NC4CC4)c(=O)c4cccnc43)c2)c[n+]1[O-],"N-cyclopropyl-1-[3-[6-(2-hydroxypropan-2-yl)-1-oxidopyridin-1-ium-3-yl]phenyl]-4-oxo-1,8-naphthyridine-3-carboxamide",0
CC(=O)Nc1ccc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,"N-[1-[3-cyano-7-(cyclopropylamino)pyrazolo[1,5-a]pyrimidin-5-yl]indol-6-yl]acetamide",1
CSc1ccccc1C(=O)N(C1CCC1)C1CCNC1,N-cyclobutyl-2-methylsulfanyl-N-pyrrolidin-3-ylbenzamide,0
CC(=O)Nc1cc(Nc2cc(NC3COC3)n3ncc(C#N)c3n2)ccc1C1CC1,"N-[5-[[3-cyano-7-(oxetan-3-ylamino)pyrazolo[1,5-a]pyrimidin-5-yl]amino]-2-cyclopropylphenyl]acetamide",0
COc1cc2nc(-c3cc(F)ccc3O)nc(N[C@@H]3CNC[C@H]3C(C)(C)O)c2cc1OC,"4-fluoro-2-[4-[[(3S,4R)-4-(2-hydroxypropan-2-yl)pyrrolidin-3-yl]amino]-6,7-dimethoxyquinazolin-2-yl]phenol",0
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCC(=O)OCC)c(I)c1,"ethyl 2-[4-(2-butyl-1-benzofuran-3-carbonyl)-2,6-diiodophenoxy]acetate",0
CCc1c(CNC2CCC(F)C2)nc(-c2ncccc2Cl)n1-c1ccc(C)nc1,N-[[2-(3-chloro-2-pyridinyl)-5-ethyl-1-(6-methyl-3-pyridinyl)imidazol-4-yl]methyl]-3-fluorocyclopentan-1-amine,0
Cc1cccc(C(CCCN)(c2ccccc2)c2ccccc2)c1,"4-(3-methylphenyl)-4,4-diphenylbutan-1-amine",1
CCc1nc2ccc3c(c2s1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,"5-[5-[3-(2-ethyl-6,7,9,10-tetrahydro-[1,3]thiazolo[4,5-i][3]benzazepin-8-yl)propylsulfanyl]-4-methyl-1,2,4-triazol-3-yl]-4-methyl-1,3-oxazole",1
CCOC(=O)Nc1cccc([C@@H](c2ccc(C(=O)N3CCC3)cc2)N2CCN(Cc3cccnc3)CC2)c1,ethyl N-[3-[(R)-[4-(azetidine-1-carbonyl)phenyl]-[4-(pyridin-3-ylmethyl)piperazin-1-yl]methyl]phenyl]carbamate,0
